ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.openmrs.api.context.ContextAuthenticationException;1;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;1;0;1;1;0;0;1;0;0;0;
org.openmrs.ConceptReferenceTerm;47;0;9;0;0;0;0;0;0;0;9;35;6;0;18;0;18;0;0;0;4;0;8;4;1;0;6;0;2;3;
org.openmrs.module.ModuleUtil;23;27;71;1;8;1;6;0;0;28;115;323;1;0;27;2;22;27;0;0;18;2;16;14;0;0;42;13;16;6;
org.openmrs.patient.UnallowedIdentifierException;1;0;0;0;0;0;0;0;0;0;0;3;1;0;4;0;4;0;0;0;2;0;2;2;0;0;1;0;0;0;
org.openmrs.api.db.ClobDatatypeStorage;1;0;0;0;0;0;0;0;0;0;0;4;2;0;4;0;4;0;0;0;1;0;1;1;0;0;12;0;0;0;
org.openmrs.reporting.impl.ReportObjectServiceImpl;83;0;5;0;5;0;0;0;0;0;10;47;2;0;30;0;30;0;0;0;8;0;14;4;0;0;15;0;4;3;
org.openmrs.logic.op.Equals;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.api.impl.ProviderServiceImpl;51;0;0;0;0;0;0;0;0;0;0;30;1;0;28;0;28;0;0;0;10;5;21;9;2;0;16;0;0;0;
org.openmrs.logic.op.GreaterThanEquals;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.api.PatientIdentifierTypeLockedException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;1;0;0;0;
org.openmrs.api.handler.ConceptProposalHandler;88;0;3;0;0;0;0;0;0;0;3;8;0;0;1;0;1;0;0;0;1;0;3;1;0;0;6;0;0;1;
org.openmrs.propertyeditor.ConceptDatatypeEditor;0;1;3;0;0;0;0;0;0;1;4;12;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.reporting.DataTable;6;0;7;0;8;0;0;0;0;0;15;53;2;0;13;0;13;0;1;0;2;0;7;3;3;0;8;0;3;2;
org.openmrs.EncounterType;2;0;0;0;0;0;0;0;0;0;0;11;4;0;11;0;11;0;0;0;2;0;5;3;0;0;0;0;0;0;
org.openmrs.module.SqlDiffFileParser;18;7;9;0;0;0;1;0;0;6;16;43;2;0;5;3;2;4;1;0;5;0;3;2;0;0;19;6;3;3;
org.openmrs.util.UpgradeUtil;2;5;7;0;1;0;1;0;0;2;11;41;0;0;5;0;5;5;0;0;3;1;5;5;0;0;12;7;2;3;
org.openmrs.logic.LogicException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;26;0;0;0;
org.openmrs.reporting.export.RowPerObsColumn;2;1;5;0;1;0;0;0;0;1;7;36;6;0;16;1;15;0;0;0;5;1;3;3;0;2;2;0;1;3;
org.openmrs.ConceptNameTag;47;0;1;0;0;0;0;0;0;0;1;36;14;0;36;0;36;8;0;0;9;0;13;10;0;0;5;0;0;1;
org.openmrs.arden.Call;1;1;2;1;0;0;0;0;0;1;4;64;3;0;7;0;7;0;0;0;5;0;1;1;0;0;2;0;0;1;
org.openmrs.notification.NotificationConstants;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.api.impl.GlobalLocaleList;4;1;1;0;1;0;0;0;0;1;3;8;1;0;4;0;4;0;0;0;2;0;1;0;0;0;7;0;1;2;
org.openmrs.propertyeditor.ConceptSetsEditor;1;0;6;1;3;0;0;0;0;0;10;22;2;0;2;0;2;0;0;0;1;0;1;1;1;0;11;0;1;5;
org.openmrs.reporting.AbstractPatientFilter;71;1;4;0;0;0;0;0;0;1;5;15;0;0;4;0;4;0;0;0;5;0;11;5;0;0;8;0;1;2;
org.openmrs.PersonAddress;47;1;6;0;0;0;0;0;0;1;7;70;20;0;57;0;57;0;0;0;17;0;9;6;0;0;13;1;1;2;
org.openmrs.ConceptAnswer;47;0;3;0;0;0;0;0;0;0;3;29;8;0;25;0;25;0;0;0;0;0;15;6;0;0;4;0;0;1;
org.openmrs.util.RoleConstants;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
org.openmrs.api.ShortPasswordException;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;1;0;0;0;0;0;45;0;0;0;
org.openmrs.Duration;48;0;10;0;1;0;0;0;0;0;11;25;16;0;3;0;3;1;0;0;1;0;4;2;0;0;9;2;2;2;
org.openmrs.cohort.impl.PatientSearchCohortDefinitionProvider;71;0;0;0;1;0;0;0;0;0;1;13;0;0;6;0;6;0;0;0;0;0;5;1;0;0;15;2;0;1;
org.openmrs.propertyeditor.LocationEditor;0;1;4;0;0;0;0;0;0;1;5;13;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;1;2;3;
org.openmrs.obs.ComplexData;1;0;0;0;0;0;0;0;0;0;0;6;3;0;5;2;3;0;0;0;2;0;2;2;0;0;1;0;0;0;
org.openmrs.notification.mail.velocity.VelocityMessagePreparator;3;2;0;0;0;0;0;0;0;2;2;14;2;0;2;0;2;0;0;0;0;0;1;0;0;0;9;2;0;1;
org.openmrs.util.databasechange.CreateDiscontinueOrders;8;3;5;0;1;0;1;0;0;6;13;65;13;0;10;5;5;0;0;1;1;8;11;11;1;0;17;5;1;2;
org.openmrs.cohort.CohortDefinitionItemHolder;1;0;0;0;0;0;0;0;0;0;0;10;3;0;9;0;9;0;0;0;4;0;2;0;0;0;2;0;0;0;
org.openmrs.customdatatype.SerializingCustomDatatype;1;0;2;0;0;0;0;0;0;0;2;10;0;0;9;0;9;0;0;0;5;0;5;0;0;0;0;1;0;1;
org.openmrs.validator.OrderFrequencyValidator;3;0;4;0;0;0;0;0;0;0;4;9;1;0;2;0;2;0;0;0;0;0;3;3;0;0;10;0;1;3;
org.openmrs.EncounterRole;1;0;0;0;0;0;0;0;0;0;0;7;2;0;7;1;6;0;0;0;0;0;3;3;0;0;0;0;0;0;
org.openmrs.hl7.impl.HL7ServiceImpl;104;17;68;0;6;0;2;0;0;20;96;310;5;0;72;5;67;1;0;0;14;10;47;20;3;2;63;24;11;8;
org.openmrs.api.ConceptNameInUseException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;0;0;0;0;
org.openmrs.api.handler.PersonVoidHandler;47;0;4;0;1;0;0;0;0;0;5;10;0;0;1;0;1;0;0;0;1;0;3;1;0;0;7;0;1;3;
org.openmrs.validator.ProgramValidator;3;0;2;0;1;0;0;0;0;0;3;10;1;0;2;0;2;0;0;0;0;0;3;3;1;0;9;0;1;3;
org.openmrs.validator.EncounterValidator;3;0;8;0;0;0;0;0;0;0;8;19;1;0;2;0;2;0;0;0;0;0;3;3;0;0;11;1;1;2;
org.openmrs.api.db.hibernate.search.SearchQuery;4;0;0;0;0;0;0;0;0;0;0;7;2;0;8;0;6;0;0;0;0;0;6;6;1;0;5;0;0;0;
org.openmrs.util.AttributableDate;0;2;1;0;0;0;0;0;0;2;3;13;2;0;7;0;7;0;0;0;2;1;0;0;0;0;7;1;1;2;
org.openmrs.activelist.ActiveListType;1;0;0;0;0;0;0;0;0;0;0;5;1;0;6;0;6;0;0;0;0;0;3;3;0;0;1;0;0;0;
org.openmrs.logic.op.Before;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.FieldType;2;0;0;0;0;0;0;0;0;0;0;7;3;0;8;0;8;0;0;0;0;0;4;4;0;0;0;0;0;0;
org.openmrs.Program;66;0;6;0;3;0;0;0;0;0;9;34;5;0;20;0;20;0;0;0;2;0;10;5;1;0;7;0;3;3;
org.openmrs.api.db.hibernate.HibernateProgramWorkflowDAO;81;0;18;0;0;0;0;0;0;0;18;74;2;0;27;0;27;0;0;0;8;3;23;9;1;0;22;0;1;2;
org.openmrs.api.db.hibernate.AuditableInterceptor;7;0;9;0;1;0;0;0;0;0;10;34;2;0;7;5;2;0;0;0;1;2;21;21;1;13;12;0;4;3;
org.openmrs.reporting.export.DataExportReportObject;74;0;12;2;0;0;0;0;0;0;14;68;16;0;25;1;24;0;0;0;10;1;15;11;2;1;14;0;4;2;
org.openmrs.hl7.HL7Source;1;0;0;0;0;0;0;0;0;0;0;5;2;0;6;0;6;0;0;0;0;0;3;3;0;0;20;0;0;0;
org.openmrs.reporting.PatientCharacteristicFilterValidator;3;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;0;0;0;0;0;3;3;0;0;2;0;0;0;
org.openmrs.api.handler.VisitVoidHandler;87;0;0;0;1;0;0;0;0;0;1;3;0;0;1;0;1;0;0;0;1;0;3;1;0;0;8;0;0;1;
org.openmrs.validator.BaseAttributeValidator;3;0;2;0;0;0;0;0;0;0;2;7;0;0;2;0;2;0;0;0;0;0;3;3;1;0;6;0;1;2;
org.openmrs.api.db.hibernate.HibernateOpenmrsObjectDAO;3;0;0;0;0;0;0;0;0;0;0;6;2;0;5;0;5;0;0;0;1;0;4;2;0;0;7;0;0;0;
org.openmrs.customdatatype.datatype.FreeTextDatatype;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;0;0;0;0;2;0;0;0;
org.openmrs.propertyeditor.VisitEditor;0;1;3;0;0;0;0;0;0;1;4;10;1;0;3;0;3;0;0;0;1;0;0;0;0;0;8;1;1;3;
org.openmrs.report.CohortDataSetProvider;72;0;1;0;1;0;0;0;0;0;2;10;1;0;3;0;3;0;0;0;0;0;4;0;0;0;8;0;1;2;
org.openmrs.api.impl.PatientServiceImpl;75;4;112;0;25;0;1;0;0;4;142;496;3;0;95;16;79;0;0;0;37;11;117;30;11;0;58;28;21;6;
org.openmrs.api.handler.OrderSaveHandler;87;0;1;0;0;0;0;0;0;0;1;2;0;0;1;0;1;0;0;0;1;0;3;1;0;0;5;0;0;1;
org.openmrs.hl7.HL7QueueItem;3;0;0;0;0;0;0;0;0;0;0;8;4;0;8;0;8;0;0;0;2;0;2;1;0;0;2;0;0;0;
org.openmrs.messagesource.impl.CachedMessageSource;4;0;5;0;2;0;0;0;0;0;7;21;1;0;9;0;8;0;0;0;6;1;7;4;0;0;11;0;0;1;
org.openmrs.LocationTag;1;0;0;0;0;0;0;0;0;0;0;10;2;0;10;0;10;0;0;0;3;0;3;3;0;0;0;0;0;0;
org.openmrs.util.PersonByNameComparator;47;0;7;0;0;0;0;0;0;0;7;16;0;0;2;0;2;1;0;0;0;0;4;0;0;0;3;0;1;2;
org.openmrs.BaseOpenmrsObject;1;0;4;0;0;0;0;0;0;0;4;13;1;0;5;0;5;0;0;0;1;0;1;1;0;0;5;0;0;1;
org.openmrs.arden.ArdenBaseLexer;4;2;92;6;0;10;0;203;4;2;313;917;5;0;53;5;47;5;0;0;0;43;4;4;0;0;33;8;11;23;
org.openmrs.cohort.impl.StaticCohortDefinitionProvider;71;0;0;0;1;0;0;0;0;0;1;12;0;0;6;0;6;0;0;0;0;0;5;1;0;0;10;1;0;1;
org.openmrs.reporting.RelationshipPatientFilter;72;0;7;0;0;0;0;0;0;0;7;30;4;0;13;0;13;0;0;0;0;2;3;0;0;0;6;0;1;3;
org.openmrs.CareSetting;2;0;0;0;0;0;0;0;0;0;0;9;2;0;8;0;8;0;0;0;2;0;4;2;0;0;0;0;0;0;
org.openmrs.comparator.PatientIdentifierTypeDefaultComparator;5;0;0;0;0;0;0;0;0;0;0;10;1;0;6;0;6;0;4;0;0;0;10;0;0;0;4;0;0;0;
org.openmrs.api.db.hibernate.HibernateConceptDAO;98;9;102;1;16;0;0;0;0;8;127;496;4;0;121;11;110;0;1;1;49;37;102;52;24;0;62;10;18;4;
org.openmrs.api.ConceptsLockedException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;1;0;0;0;
org.openmrs.arden.impl.ArdenServiceImpl;2;4;42;1;0;0;0;0;0;4;47;240;1;0;5;2;3;0;0;0;7;0;2;2;0;0;21;1;2;3;
org.openmrs.propertyeditor.PersonAttributeTypeEditor;0;1;3;0;0;0;0;0;0;1;4;11;1;0;2;0;2;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.api.db.hibernate.HibernateSessionFactoryBean;2;2;2;0;9;0;0;0;0;2;13;46;5;0;8;0;8;0;0;0;0;0;3;3;0;3;25;0;4;2;
org.openmrs.util.TestTypeFilter;2;0;1;0;0;0;0;0;0;0;1;10;1;0;1;0;1;0;0;0;0;0;2;2;0;0;6;0;0;1;
org.openmrs.validator.ProviderAttributeTypeValidator;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;2;0;0;0;
org.openmrs.util.InputRequiredException;1;0;0;0;0;0;0;0;0;0;0;3;2;0;2;0;2;0;0;0;0;0;1;1;1;0;1;0;0;0;
org.openmrs.api.EncounterTypeLockedException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;20;0;0;0;
org.openmrs.api.impl.VisitServiceImpl;94;0;11;1;1;0;1;0;0;0;14;65;1;0;32;0;32;0;0;0;8;5;31;14;5;0;24;1;1;4;
org.openmrs.api.handler.BaseEncounterVisitHandler;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;
org.openmrs.validator.RelationshipValidator;3;0;3;0;0;0;0;0;0;0;3;5;0;0;2;0;2;0;0;0;0;0;3;3;0;0;5;0;1;3;
org.openmrs.serialization.SimpleXStreamSerializer;3;1;1;0;0;0;0;0;0;1;2;10;1;0;5;0;5;0;0;0;1;0;3;3;1;0;5;1;0;1;
org.openmrs.api.PasswordException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;18;0;0;0;
org.openmrs.api.db.hibernate.HibernateObsDAO;97;0;22;0;2;0;0;0;0;0;24;60;2;0;13;2;11;0;0;0;4;4;42;38;23;0;25;0;2;4;
org.openmrs.api.MissingRequiredIdentifierException;60;0;0;0;0;0;0;0;0;0;0;4;1;0;5;0;5;0;0;0;3;0;3;2;0;0;12;0;0;0;
org.openmrs.messagesource.impl.MutableResourceBundleMessageSource;6;7;20;0;10;0;0;0;0;7;37;105;7;0;16;4;12;0;0;0;8;2;8;5;0;1;23;0;8;5;
org.openmrs.api.ValidationException;2;0;0;0;0;0;0;0;0;0;0;8;2;0;8;0;8;0;0;0;3;0;5;5;0;0;13;0;0;0;
org.openmrs.api.db.hibernate.HibernatePatientSetDAO;121;4;280;4;42;0;1;0;0;4;331;982;4;0;45;4;41;1;0;0;11;8;110;69;17;0;73;11;47;10;
org.openmrs.api.WeakPasswordException;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;1;0;0;0;0;0;16;0;0;0;
org.openmrs.validator.TestOrderValidator;3;0;3;0;0;0;0;0;0;0;3;7;1;0;2;0;2;0;0;0;0;0;3;3;0;0;10;0;1;3;
org.openmrs.scheduler.tasks.AutoCloseVisitsTask;0;1;2;0;0;0;0;0;0;1;3;8;1;0;1;0;1;0;0;0;0;0;0;0;0;0;6;0;1;2;
org.openmrs.reporting.NumericRangeColumnClassifier;3;0;8;4;0;0;0;0;0;0;12;38;4;0;4;0;4;0;0;0;4;0;2;1;0;0;0;1;3;3;
org.openmrs.VisitType;1;0;0;0;0;0;0;0;0;0;0;7;2;0;7;0;7;0;0;0;2;0;3;3;0;0;0;0;0;0;
org.openmrs.api.impl.ActiveListServiceImpl;91;0;3;0;0;0;0;0;0;0;3;15;1;0;9;0;9;0;0;0;2;0;13;4;2;0;9;0;1;2;
org.openmrs.propertyeditor.EncounterEditor;0;1;3;0;0;0;0;0;0;1;4;11;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.util.databasechange.DuplicateLocationAttributeTypeNameChangeSet;2;6;6;1;0;1;2;0;0;7;17;56;1;0;5;0;5;0;0;0;0;0;3;3;0;0;26;2;6;4;
org.openmrs.BaseConceptMap;47;0;0;0;0;0;0;0;0;0;0;10;5;0;10;0;10;0;0;0;0;0;5;2;0;0;3;0;0;0;
org.openmrs.api.impl.FormServiceImpl;68;0;43;1;8;0;0;0;0;0;52;209;3;0;76;2;74;0;0;0;19;12;74;32;19;0;38;5;5;4;
org.openmrs.util.HibernateEnumType;6;1;5;0;0;0;0;0;0;1;6;24;2;0;12;0;12;0;0;0;0;1;16;16;0;1;12;2;0;1;
org.openmrs.hl7.Hl7InArchivesMigrateThread;3;2;4;0;0;0;1;0;0;3;8;37;6;0;13;0;13;10;0;0;0;1;3;2;1;0;7;0;1;3;
org.openmrs.report.impl.CsvReportRenderer;6;0;1;0;0;0;0;0;0;0;1;10;0;0;9;0;9;0;0;0;2;0;1;0;0;0;1;0;0;1;
org.openmrs.person.PersonMergeLog;48;0;0;0;0;0;0;0;0;0;0;12;5;0;12;0;12;0;0;0;1;0;5;2;0;0;3;0;0;0;
org.openmrs.ConceptComplex;47;0;1;0;0;0;0;0;0;0;1;25;2;0;7;0;7;0;0;0;2;0;3;2;0;0;3;0;0;1;
org.openmrs.module.Extension;2;0;1;0;0;0;0;0;0;0;1;16;5;0;14;0;14;1;0;0;4;0;3;2;2;0;3;0;0;1;
org.openmrs.User;47;4;29;2;3;0;1;0;0;4;39;125;11;0;50;2;48;0;0;0;15;1;13;8;4;0;21;1;6;7;
org.openmrs.ConceptStateConversion;66;0;0;0;0;0;0;0;0;0;0;12;6;0;13;0;13;0;0;0;0;0;6;3;0;0;2;0;0;0;
org.openmrs.propertyeditor.AbstractReportObjectEditor;0;1;2;0;0;0;0;0;0;1;3;13;1;0;3;0;3;0;0;0;1;0;0;0;0;0;6;1;1;2;
org.openmrs.reporting.InversePatientFilter;72;0;0;0;0;0;0;0;0;0;0;9;2;0;9;0;9;0;0;0;0;0;6;0;0;0;8;0;0;0;
org.openmrs.ConceptSource;47;0;0;0;0;0;0;0;0;0;0;24;3;0;25;0;25;0;0;0;4;0;8;6;0;0;4;0;0;0;
org.openmrs.cohort.StaticCohortDefinition;71;0;1;0;0;0;0;0;0;0;1;6;2;0;5;0;5;0;0;0;0;0;2;0;0;0;6;1;0;1;
org.openmrs.api.db.hibernate.HibernateOrderDAO;94;1;26;1;1;0;0;0;0;1;29;118;2;0;37;1;36;0;0;0;8;11;36;14;7;0;36;3;2;4;
org.openmrs.api.db.hibernate.HibernateNoteDAO;62;0;0;0;0;0;0;0;0;0;0;14;2;0;8;0;8;0;0;0;1;0;6;2;0;0;9;0;0;0;
org.openmrs.util.Graph;2;0;6;0;7;0;1;0;0;0;14;45;4;0;16;3;13;0;0;1;0;0;10;0;0;0;4;1;5;3;
org.openmrs.reporting.ProgramPatientFilter;78;0;6;0;0;0;0;0;0;0;6;28;4;0;12;0;12;0;0;0;0;0;6;3;0;0;10;0;1;2;
org.openmrs.api.db.hibernate.ChainingInterceptor;9;0;10;1;19;0;0;0;0;0;30;66;2;0;19;0;19;0;0;0;3;0;44;44;0;17;13;0;5;4;
org.openmrs.validator.VisitAttributeTypeValidator;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;2;0;0;0;
org.openmrs.scheduler.timer.TimerSchedulerTask;1;2;1;0;0;0;0;0;0;2;3;16;2;0;5;1;4;2;0;0;0;0;3;0;0;0;10;0;0;1;
org.openmrs.module.ModuleMustStartException;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;
